  8.27750E-01 
 
  8.36506E-01  9.27212E-01  9.68263E-01  9.88556E-01  9.98652E-01
  7.47480E-01  8.79198E-01  9.48875E-01  9.82155E-01  9.97773E-01
  7.07473E-01  8.84038E-01  9.45146E-01  9.83253E-01  9.97468E-01
  6.42423E-01  8.47904E-01  9.33132E-01  9.74694E-01  9.97321E-01
  5.34382E-01  7.89018E-01  9.03612E-01  9.65518E-01  9.96280E-01

  9.92900E-01 
 
  3.69841E+00  3.78532E+00  3.83420E+00  3.88140E+00  3.94177E+00
 
  1.19826E-01  3.55859E-01  5.37137E-01  7.06314E-01  8.88459E-01
  1.57696E-01  3.48147E-01  5.00762E-01  6.56254E-01  8.68294E-01
  1.49850E-01  3.17177E-01  4.57626E-01  6.06262E-01  8.25744E-01
  1.42198E-01  2.78578E-01  4.03793E-01  5.40007E-01  7.39307E-01
  1.16306E-01  1.85904E-01  2.65493E-01  3.76346E-01  5.30873E-01
 
  4.36745E-01  8.37149E-01  9.36274E-01  9.80959E-01  9.95469E-01
 -3.83154E-01  1.31580E-01  6.27456E-01  9.09159E-01  9.91675E-01
 -6.69729E-01 -8.70474E-02  4.41147E-01  8.17065E-01  9.74957E-01
 -8.37338E-01 -3.31863E-01  2.13940E-01  7.11589E-01  9.75060E-01
 -8.56883E-01 -3.54662E-01  1.56593E-01  6.75670E-01  9.66108E-01
  8.46301E-01  9.41454E-01  9.76108E-01  9.92268E-01  9.99020E-01
  5.04535E-01  7.99766E-01  9.25866E-01  9.77696E-01  9.97930E-01
  3.18881E-01  7.37107E-01  8.92714E-01  9.64690E-01  9.96306E-01
  1.90923E-01  6.77500E-01  8.58389E-01  9.50684E-01  9.93954E-01
 -5.98598E-01  4.03671E-02  5.55730E-01  8.46835E-01  9.87707E-01
  9.05284E-01  9.57893E-01  9.77370E-01  9.91586E-01  9.99076E-01
  7.76333E-01  8.97330E-01  9.50197E-01  9.83107E-01  9.97131E-01
  6.73656E-01  8.63982E-01  9.41554E-01  9.79622E-01  9.97407E-01
  6.06646E-01  8.54120E-01  9.25801E-01  9.75716E-01  9.97265E-01
  2.67354E-01  5.94228E-01  8.08121E-01  9.42062E-01  9.94208E-01
  9.52305E-01  9.77088E-01  9.89269E-01  9.95698E-01  9.99340E-01
  8.79352E-01  9.40701E-01  9.73917E-01  9.92551E-01  9.99098E-01
  8.51505E-01  9.30415E-01  9.68418E-01  9.91638E-01  9.99086E-01
  7.72582E-01  8.94593E-01  9.54757E-01  9.86243E-01  9.98333E-01
  7.51355E-01  8.67576E-01  9.37545E-01  9.78518E-01  9.98299E-01
  9.85088E-01  9.91853E-01  9.95423E-01  9.98581E-01  9.99718E-01
  9.71366E-01  9.86688E-01  9.93229E-01  9.97041E-01  9.99519E-01
  9.52877E-01  9.77213E-01  9.90597E-01  9.96916E-01  9.99722E-01
  9.41589E-01  9.74818E-01  9.89005E-01  9.95891E-01  9.99459E-01
  9.28167E-01  9.68321E-01  9.85924E-01  9.95114E-01  9.99460E-01

  5.79000E-01 
 
  3.49486E+00  4.53075E+00  4.99212E+00  5.26721E+00  5.42379E+00
 
  5.53107E-01  7.35305E-01  8.31910E-01  9.08908E-01  9.72369E-01
  5.35812E-01  7.18515E-01  8.20896E-01  8.97463E-01  9.69906E-01
  5.03021E-01  6.93759E-01  8.02186E-01  8.90366E-01  9.65445E-01
  4.43575E-01  6.39769E-01  7.75573E-01  8.76738E-01  9.61854E-01
  3.16529E-01  4.89755E-01  6.17234E-01  7.53665E-01  8.92655E-01
 
 -9.30208E-01 -5.88284E-01 -3.88926E-02  5.51193E-01  9.39599E-01
 -9.26572E-01 -5.94980E-01  1.29515E-03  6.54134E-01  9.40956E-01
 -9.53248E-01 -5.80285E-01 -3.54940E-02  5.75526E-01  9.14903E-01
 -9.44447E-01 -5.97838E-01 -2.04143E-02  5.46716E-01  9.59626E-01
 -9.28648E-01 -5.54766E-01 -2.06289E-02  4.87781E-01  9.35424E-01
 -9.12614E-01 -5.10326E-01  1.19635E-02  6.19011E-01  9.59155E-01
 -9.17102E-01 -5.56785E-01 -7.85824E-02  5.89681E-01  9.54132E-01
 -9.40568E-01 -5.28795E-01  1.41769E-01  6.18896E-01  9.57648E-01
 -8.99939E-01 -5.38836E-01 -7.97566E-03  6.42182E-01  9.51929E-01
