 rn:  h -> be
  5.87818E-01  5.85091E-01  5.78255E-01  5.70764E-01  5.61782E-01  5.50109E-01
  5.38982E-01  5.25164E-01  5.08436E-01  5.00764E-01  5.00218E-01  4.95418E-01
  4.76873E-01  4.55673E-01  4.43192E-01  4.30049E-01  4.07585E-01  3.72162E-01
  2.99489E-01  2.58985E-01  2.25624E-01  1.90254E-01  1.66371E-01  1.44975E-01
  1.22921E-01  1.05392E-01  8.92845E-02  7.36242E-02  6.04678E-02  4.87781E-02
  3.82477E-02  2.96258E-02  2.24673E-02  1.65498E-02  1.16056E-02  8.48990E-03
 rn:  t -> mo
  8.04000E-03  7.12000E-02  2.07709E-01  3.20400E-01  4.16582E-01  4.89055E-01
  5.30218E-01  5.62218E-01  5.81782E-01  5.98691E-01  6.07273E-01  6.12400E-01
  6.09782E-01  6.06800E-01  5.99309E-01  5.97745E-01  5.90473E-01  5.93782E-01
  5.82800E-01  5.79527E-01  5.72982E-01  5.68473E-01  5.58400E-01  5.48182E-01
  5.31964E-01  5.05455E-01  4.87309E-01  4.67309E-01  4.47964E-01  4.25964E-01
  4.00909E-01  3.83455E-01  3.69000E-01  3.54091E-01  3.31364E-01  3.03273E-01
  2.73364E-01  2.47727E-01  2.29818E-01  2.10273E-01  1.85000E-01  1.47455E-01
  1.11818E-01  8.31818E-02  6.13636E-02  4.48182E-02  3.16000E-02  2.38000E-02
 rn:  t -> w
  9.72000E-03  1.04800E-01  2.53782E-01  3.70509E-01  4.75091E-01  5.43345E-01
  5.90036E-01  6.13636E-01  6.29345E-01  6.40545E-01  6.47745E-01  6.50800E-01
  6.57673E-01  6.68036E-01  6.67927E-01  6.61855E-01  6.55418E-01  6.54909E-01
  6.52036E-01  6.50582E-01  6.45964E-01  6.40218E-01  6.32800E-01  6.19527E-01
  6.11527E-01  5.90036E-01  5.69855E-01  5.48400E-01  5.26418E-01  5.11745E-01
  4.99545E-01  4.89182E-01  4.76818E-01  4.60000E-01  4.38727E-01  4.14727E-01
  3.91636E-01  3.68636E-01  3.48455E-01  3.13545E-01  2.70909E-01  2.21818E-01
  1.80909E-01  1.47727E-01  1.21182E-01  9.81818E-02  7.86000E-02  6.54000E-02
 rn:  t -> au
  1.19600E-02  1.11760E-01  2.61236E-01  3.84691E-01  4.80909E-01  5.40509E-01
  5.83273E-01  6.14473E-01  6.38109E-01  6.39091E-01  6.41273E-01  6.45527E-01
  6.55964E-01  6.64255E-01  6.67236E-01  6.67055E-01  6.58582E-01  6.46255E-01
  6.39455E-01  6.35345E-01  6.35382E-01  6.36764E-01  6.29455E-01  6.13964E-01
  5.90545E-01  5.76945E-01  5.56409E-01  5.34475E-01  4.99625E-01  4.57824E-01
  3.95812E-01  3.54097E-01  3.18272E-01  2.82886E-01  2.55278E-01  2.30111E-01
  2.05385E-01  1.83841E-01  1.63580E-01  1.43940E-01  1.26011E-01  1.09174E-01
  9.32670E-02  7.87690E-02  6.55240E-02  5.35303E-02  4.24886E-02  3.40697E-02
 rn:  he -> be
  2.44000E-03  2.48000E-03  2.54545E-03  3.49091E-03  4.98182E-03  9.41818E-03
  1.97091E-02  3.08727E-02  4.30545E-02  5.88364E-02  7.82545E-02  9.67636E-02
  1.14073E-01  1.29564E-01  1.42000E-01  1.48327E-01  1.49927E-01  1.49200E-01
  1.42982E-01  1.32145E-01  1.25745E-01  1.15018E-01  1.02291E-01  9.30182E-02
  8.78909E-02  8.09119E-02  7.31911E-02  6.75139E-02  6.47082E-02  6.27324E-02
  6.04121E-02  5.72402E-02  5.32970E-02  4.87252E-02  4.37116E-02  3.84670E-02
  3.32044E-02  2.81172E-02  2.33656E-02  1.90640E-02  1.52928E-02  1.20835E-02
  9.41890E-03  7.25320E-03  5.52557E-03  4.17070E-03  3.03894E-03  2.29768E-03
 rn:  he -> c
  9.20000E-04  1.84000E-03  2.76364E-03  5.12727E-03  1.26545E-02  2.44000E-02
  4.17818E-02  6.25455E-02  8.72727E-02  1.16109E-01  1.51491E-01  1.79964E-01
  2.04000E-01  2.19818E-01  2.27600E-01  2.33127E-01  2.32109E-01  2.22691E-01
  2.09345E-01  1.97745E-01  1.85200E-01  1.71455E-01  1.61018E-01  1.46036E-01
  1.34909E-01  1.26291E-01  1.17673E-01  1.06545E-01  9.17818E-02  7.66889E-02
  6.49309E-02  5.65954E-02  5.17672E-02  4.78670E-02  4.41173E-02  4.00684E-02
  3.58393E-02  3.15568E-02  2.73460E-02  2.33200E-02  1.95738E-02  1.61754E-02
  1.31767E-02  1.05945E-02  8.41852E-03  6.61895E-03  5.05494E-03  3.96505E-03
 rn:  he -> al
  2.76000E-03  4.40000E-03  2.38182E-02  5.72727E-02  1.05309E-01  1.66255E-01
  2.28073E-01  2.81782E-01  3.21382E-01  3.43273E-01  3.60364E-01  3.74582E-01
  3.87855E-01  3.85855E-01  3.79745E-01  3.69055E-01  3.70000E-01  3.60764E-01
  3.55927E-01  3.40836E-01  3.28691E-01  3.16000E-01  3.03200E-01  3.00545E-01
  2.91055E-01  2.80618E-01  2.66494E-01  2.56237E-01  2.44858E-01  2.29808E-01
  1.98083E-01  1.79928E-01  1.63980E-01  1.46066E-01  1.32242E-01  1.18636E-01
  1.04065E-01  9.11013E-02  7.86165E-02  6.64043E-02  5.55638E-02  4.57623E-02
  3.69428E-02  2.94758E-02  2.31655E-02  1.78899E-02  1.33587E-02  1.03062E-02
 rn:  he -> si
  2.76000E-03  6.48000E-03  2.39636E-02  5.50182E-02  1.05055E-01  1.61600E-01
  2.25782E-01  2.79782E-01  3.17745E-01  3.41127E-01  3.59745E-01  3.67782E-01
  3.77745E-01  3.80982E-01  3.77782E-01  3.72764E-01  3.66618E-01  3.55127E-01
  3.50800E-01  3.39236E-01  3.26800E-01  3.17200E-01  3.09527E-01  3.04800E-01
  2.94582E-01  2.80182E-01  2.62145E-01  2.38200E-01  2.12467E-01  1.86211E-01
  1.69016E-01  1.59392E-01  1.52453E-01  1.45027E-01  1.35934E-01  1.25358E-01
  1.13639E-01  1.01209E-01  8.85376E-02  7.60710E-02  6.41979E-02  5.32237E-02
  4.33613E-02  3.47298E-02  2.73643E-02  2.12268E-02  1.58802E-02  1.21739E-02
 rn:  he -> v
  2.08000E-03  1.08800E-02  6.64364E-02  1.40727E-01  2.32036E-01  3.08327E-01
  3.66873E-01  4.09273E-01  4.46764E-01  4.74036E-01  4.91964E-01  5.02255E-01
  5.07855E-01  5.14291E-01  5.10945E-01  5.05745E-01  4.98145E-01  4.93200E-01
  4.82000E-01  4.66145E-01  4.53782E-01  4.47127E-01  4.31200E-01  4.20764E-01
  4.13127E-01  3.94764E-01  3.83057E-01  3.70466E-01  3.49923E-01  3.17962E-01
